status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
kept,Comparison of Two Approaches when Teaching Object-Orientated Programming to Novices,"Adair, Desmond; Jaeger, Martin; Stegen, Jonathan",2011,INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION,,https://www.webofscience.com/wos/woscc/full-record/WOS:000295854600011,qualifies-claim; objects-first; teaching-order-comparison,"It has been stated several times in the literature that novice students must grasp object-orientated concepts immediately as the fundamental knowledge for programming using Java. Also, that introducing students to programming using the simpler procedural concepts early only compounds the difficulty of teaching object-orientated programming, as the need to always use some aspect of object-based code in Java cannot be avoided. Attempting to disguise this eventually causes frustration and confusion, even for good students. This paper presents the results of a comparison that evaluates, using a pre-test-post-test control group design, two approaches to teaching Java, where one approach uses objects first and the other uses a procedural followed by an objects approach. The results of the empirical study indicate that the students, who were first year engineers, using the objects first approach do indeed gain a better understanding of programming. This finding is supported by information gathered from a debriefing questionnaire, where the objects first approach was rated as easier for acquiring Java programming knowledge and skills.",wos,llm,0.980,unreviewed,
discarded,Students' Strategies for Exception Handling,"Rashkovits, Rami; Lavy, Ilana",2011,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION-RESEARCH,,https://www.webofscience.com/wos/woscc/full-record/WOS:000210177200010,adjacent-subtopic; exception-handling; strategies,"This study discusses and presents various strategies employed by novice programmers concerning exception handling.The main contributions of this paper are as follows: we provide an analysis tool to measure the level of assimilation of exception handling mechanism; we present and analyse strategies to handle exceptions; we present and analyse solutions provided by novice programmers; we classify and analyse the participants' reflections concerning their solutions.Modern programming languages, such as Java, provide the programmer an elaborated object oriented exception mechanism; enable him to handle exceptions in a more convenient way.The aim of this study was to discover the strategies novice programmers are using to handle exceptions and whether they utilise the advantage of the modern exception handling mechanism.For that matter the participants (college students) had to provide a written solution to a given problem with a special focus on exception handling.In addition each of them was interviewed.The analysis of the solutions provided was carried out according to a set of software quality criteria (clarity, modularity and extensibility) adapted to exception handling characteristics.These criteria were used to explain the advantages and disadvantages of the solutions from a software engineering perspective.The solutions provided were also analysed according to a classification of levels of assimilation concerning the structure of exceptions, based on the SOLO taxonomy.The first level of assimilation refers to solutions in which no exception mechanism was used, and the errors were handled in the old fashion way (local handling or return of an error code).The fifth and last level refers to solutions that used adequate hierarchy of exception classes allowing easy extension according to future requirements and enabling the handling of multiple exception altogether or handle each separately.In between these levels there are strategies that used exception mechanisms without the exhausting of its advantages.The results obtained reveal that only few participants (7 out of 56) provided a solution that was classified to one of the two highest assimilation levels, while many (23 out of 56) did not use exception mechanism at all.The rest of the students (25 out of 56) used the exception mechanism poorly (i.e., used only Exception class or did not use hierarchy of exceptions).The participants had difficulties in utilising the advanced exception handling mechanisms and in exhibiting a high level of abstraction with regard to the proper design of a hierarchy of exceptions.The students' statements collected during the interviews were classified into the following categories: misconceptions concerning code quality; misconceptions concerning exception handling; difficulties in understanding the exception handling mechanism; the perceived importance of exception handling; and a lack of programming experience.During the interviews the students provided explanations concerning the reasons they were not fully utilized the exception mechanism.Among them are: lack of practice, too few demonstrated examples, focussing merely on providing a working solution without considering quality issues.Finally we recommend on some modifications to the curriculum, among them: to expose the students earlier to the exception mechanism; to throw built- in Java exception to address validation errors; and to put more attention to quality issues.",wos,llm,0.920,unreviewed,
discarded,Object-Oriented Design Process Model,"Din, Jamilah; Idris, Sufian",2009,INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND NETWORK SECURITY,,https://www.webofscience.com/wos/woscc/full-record/WOS:000217233400010,off-topic-false-hit; design-process-model; software-design,"Design is a first step in the development phase for any engineered product or system. It is defined as the process and strategies used to manage complexity. Software design process is an iterative process whereby the requirements are transformed into a ""blueprint"" for constructing the software. A design model is developed based on the combination of intuition and judgment, a set of principles and heuristics, and a process of iteration that leads to final design specifications. Without a proper design, a software system may fail to deliver its intended service and often will lead to some consuming maintenance activities. Therefore it is necessary for software developers to do the design process thoroughly before they start implementing the system. Object-oriented design is not an easy task. It is even difficult for a novice designer or for an experienced designer who wants to shift to object-oriented approach. Throughout literature, there are varying schools of thought on what constitutes object-oriented design. What is the process involved in this phase and what are components or structures? This paper presents four popular object-oriented design methods, and then a process model of object-oriented design for novice designer is proposed. The model consists of a process and four components. The process model is part of the model of a guidance system to assist novice designers in designing object-oriented systems.",wos,llm,0.960,unreviewed,
discarded,Local Entities Type Inference in the Microsoft Visual Basic 2008 language,"Kostal, Igor",2009,"6TH CONFERENCE ON MATHEMATICS AND PHYSICS AT TECHNICAL UNIVERSITIES, PTS 1 AND 2, PROCEEDINGS",,https://www.webofscience.com/wos/woscc/full-record/WOS:000279806500016,off-topic-false-hit; visual-basic; type-inference,"The object oriented programming language Microsoft Visual Basic 2008 that is the part of the development environment Microsoft Visual Studio 2008 that is designated for a development of managed applications for the software platform Microsoft.NET Framework, contains several syntactic-semantic innovations. One of them is the type inference of local entities, which simply means their data types inference by a machine (by a compiler) if they are not introduced in definition initializations of particular local entities in an application source code. This feature that makes creating an application source code in this language easier for total programming beginners, had built-in himself in previous versions of the Microsoft Visual Basic language (2005, 2002 etc.) too. However, only in the version Microsoft Visual Basic 2008 is a data type of local entities inferences really effectively. The paper explains an operation of a data type inference of local entities by specific examples of source codes created in the Microsoft Visual Basic 2008 language, compares an operation of this feature in the previous version of language, in Microsoft Visual Basic 2005 and on the base of this comparison illustrates its essentially effective operation in the Microsoft Visual Basic 2008 language. In the sample application that complete source code is the part of the paper is demonstrated the utilization of the type inference in a programming practice that enables considerable simplification of this code with its appropriate using. In Conclusion is summarized the sense of appropriate using effective type inference of local entities in a program source code created in the Microsoft Visual Basic 2008 language. For this and another features presented in Conclusion is possible to use this programming language in teaching Web technologies subject, but also in other programming subjects.",wos,llm,1.000,unreviewed,
discarded,Comparison of different documentation styles for frameworks of object-oriented code,"Ho, S. B.; Chai, I.; Tan, C. H.",2009,BEHAVIOUR & INFORMATION TECHNOLOGY,10.1080/01449290601152162,https://www.webofscience.com/wos/woscc/full-record/WOS:000265290900002,off-topic-false-hit; framework-documentation; software-engineering,"Frameworks are increasingly employed as a useful way to enable object-oriented reuse. However, understanding frameworks is not easy due to their size and complexity. Previous work concentrated on different ways to document frameworks, but it was unclear which ones were actually better. This paper presents a novel way of investigating the different philosophies for framework documentation. The philosophies include minimalist, patterns-style and extended javadoc (Jdoc) documentation. Using a survey of 140 novices engaged in Swing intensive coding work, this empirical study discovered some guidelines for effective framework documentation for the Swing framework. The results suggest that different documentation is better for different goals.",wos,llm,0.980,unreviewed,
discarded,The Effectiveness of Screencasts and Cognitive Tools as Scaffolding for Novice Object- Oriented Programmers,"Lee, Mark; Pradhan, Sunam; Dalgarno, Barney",2008,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION-RESEARCH,,https://www.webofscience.com/wos/woscc/full-record/WOS:000210173900005,adjacent-subtopic; screencasts; objects-first,"Modern information technology and computer science curricula employ a variety of graphical tools and development environments to facilitate student learning of introductory programming concepts and techniques. While the provision of interactive features and the use of visualization can enhance students' understanding and assist them in grasping fundamental ideas, the real difficulty for many students lies in making the transition from relying on the graphical features of these tools, to actually writing programming code statements in accordance with a set of plain English instructions.

This article opens with a systematic review of the literature on alternative approaches to teaching object-oriented programming 9OOP) to novice programmers. It then describes the rationale behind an "" objects first, class user first"" approach to introducing OOP, arguing for the use of interactive GUI-based visualization tools such as BlueJ as cognitive tools to allow learners to represent and manipulate their mental models or schemas. Finally, it reports on a study involving a cohort of students undertaking an introductory OOP unit in Java. The study investigated the effectiveness of: 9i) the graphical features of BlueJ as a cognitive tool while performing coding tasks as part of a test; and 9ii) the use of screencasts 9video screen captures) of BlueJ to provide scaffolding during learning, which involves the provision of temporary support structures to assist learners in attaining the next stage or level in their development. The screencasts were used in conjunction with a series of structured exercises by providing an intermediate stepping stone to ease the transition to the writing of program code.

The study found no significant effect of screencasts during the learning phase of the study, and no significant effect of BlueJ during testing. This result runs counter to theoretical predictions and consequently is important both for researchers focusing on the pedagogy associated with learning programming as well as those interested in the broader applications of animated instructional resources and cognitive tools.

In the article, the authors postulate a number of reasons for the lack of significant effects to sup-port their hypotheses. Firstly, it is possible thatsome, or perhaps many, participants who had access to BlueJ during the testing phase did not actually use it to assist them in answering the test questions. Secondly, since the screencasts and BlueJ were intended to ease students' transition to code, the data collection was conducted immediately following the participants' initial exposure to code statements. This gave rise to the possibility that they may not have been ready to attempt the questions framed at a high level of abstraction, which accounted for a majority of the test marks. The authors had hypothesized that the most benefit in providing the screencast-based scaffolding and the use of BlueJ as a cognitive tool was likely to be gained in assisting students with writing code for English instructions at this high level of abstraction; however, at this point in the semester they may not have been adequately prepared to undertake these types of questions, which required them to interpret the high-level task requirements and decompose them into individual object and class operations that would achieve the desired outcome 9object state).

Further research will need to be carried out to determine whether these hypothesized reasons for the lack of an identifiable difference between conditions can be supported, whether other factors are responsible, or whether in fact neither BlueJ screencasts nor the use of BlueJ as a cognitive tool actually enhance learning. One possible approach to a follow-up study would involve using a smaller number of students, but carrying out intensive observation during the experiment in order to determine the degree to which, and ways in which, BlueJ is used. This may include an oral component incorporating think-aloud protocols 9Ericson & Simon, 1993) and/ or follow-up interviews to gain deeper insight into and understanding of the participants' thought processes as they attempt the various questions in the test, as well as to identify gaps in their understanding in relation to the test questions. In addition to informing on the value of screencasts and cognitive tools for the learning of programming, such a study would also reveal in greater depth the nature of the cognitive stages involved in learning to write object-oriented program code from English instructions.",wos,llm,0.870,unreviewed,
discarded,The Effects of Instructional Approach and Programming Tools on Novices' Learning Computer Programming,"Chen, Ming-Puu",2007,JOURNAL OF RESEARCH IN EDUCATION SCIENCES,,https://www.webofscience.com/wos/woscc/full-record/WOS:000421379200001,adjacent-subtopic; instructional-approach; programming-tools,"The purpose of this study was to investigate the effects of type of instructional approach and type of programming tool on novices' learning computer programming. Two types of instructional approaches, the procedural-learning instructional approach and the problem-solving instructional approach, and two types of programming tools, the procedural-programming tool and the object-oriented tool, were employed in this study. There were 153 senior high students who participated in the 5-week web-based programming learning activity. The valid sample size of this study was 132.

The performance analysis showed that (a) learners, regardless of instructional approach and programming tool, performed equally well on the comprehension test, and (b) as for problem-solving performance, the problem-solving and object-tool group outperformed the other groups. The analysis of attitudes revealed that (a) learners tended to think the received instruction was effective and they had a high degree of acceptance of it; they also thought the employed programming tool was easy to use; (b) the problem-solving approach group and the procedural-tool group showed a higher degree of acceptance of the received instruction than the other groups; and finally, (c) novices showed a greater preference for the procedural-tool than the object-tool with regard to ease-of-use.",wos,llm,0.820,unreviewed,
discarded,MAGMA: analysis of two-channel microarrays made easy,"Rehrauer, Hubert; Zoller, Stefan; Schlapbach, Ralph",2007,NUCLEIC ACIDS RESEARCH,10.1093/nar/gkm302,https://www.webofscience.com/wos/woscc/full-record/WOS:000255311500019,off-topic-false-hit; microarray-analysis; novice-users,"The web application MAGMA provides a simple and intuitive interface to identify differentially expressed genes from two-channel microarray data. While the underlying algorithms are not superior to those of similar web applications, MAGMA is particularly user friendly and can be used without prior training. The user interface guides the novice user through the most typical microarray analysis workflow consisting of data upload, annotation, normalization and statistical analysis. It automatically generates R-scripts that document MAGMA's entire data processing steps, thereby allowing the user to regenerate all results in his local R installation. The implementation of MAGMA follows the model-view-controller design pattern that strictly separates the R-based statistical data processing, the web-representation and the application logic. This modular design makes the application flexible and easily extendible by experts in one of the fields: statistical microarray analysis, web design or software development. State-of-the-art Java Server Faces technology was used to generate the web interface and to perform user input processing. MAGMA's object-oriented modular framework makes it easily extendible and applicable to other fields and demonstrates that modern Java technology is also suitable for rather small and concise academic projects. MAGMA is freely available at www.magma-fgcz.uzh.ch.",wos,llm,1.000,unreviewed,
discarded,Python and Roles of Variables in Introductory Programming: Experiences from Three Educational Institutions,"Nikula, Uolevi; Sajaniemi, Jorma; Tedre, Matti; Wray, Stuart",2007,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION-RESEARCH,,https://www.webofscience.com/wos/woscc/full-record/WOS:000210172900012,adjacent-subtopic; roles-of-variables; intro-programming,"Students often find that learning to program is hard. Introductory programming courses have high drop-out rates and students do not learn to program well. This paper presents experiences from three educational institutions where introductory programming courses were improved by adopting Python as the first programming language and roles of variables as an aid in understanding program behavior. As a result of these changes, students were able to write working code from the very beginning, they found programming easy and interesting, they passed exams with good grades, and drop-out rates were low. Students became interested in programming and some of them even changed their personal study plan to include more of programming and computer science.

The high abstraction level and complexity of the concepts to be learned in current elementary programming courses is a serious impediment to students. Python is a simple but powerful programming language that supports both procedural and object-oriented programming. It makes short programs straightforward to write while at the same time facilitating rapid development of powerful applications. Python has been found to make programming more fun and thus attract students. Some of the common arguments against Python include concerns about using an interpreted language, the different syntax from C++ and Java, the use of whitespace to represent code blocks, and the lack of static type checking. However, these concerns have not caused any significant problems in practice, though it may take some effort to adapt to the syntax of other languages.

Roles of variables are stereotyped patterns of usage of a variable. For example, in the role of a stepper, a variable is assigned a succession of values that is predictable and usually known in advance as soon as the succession starts. Roles provide students with programming knowledge in a compact form, which they can then apply in authoring and understanding programs independently of the programming language used. In a classroom experiment, explicit teaching of roles has been found to result in better programming skills.

This paper also discusses the applicability of the roles to Python and notes some changes in the interpretation of individual roles required by some peculiarities of Python. In general, roles apply to Python well. However, the lack of constants in Python calls for a new role, and the use of lists in for-loops suggests a new interpretation for the stepper role. Finally, the difference between the two data structure roles, organizer and container, is smaller in Python than in other languages making their separation needless.",wos,llm,0.910,unreviewed,
discarded,A remote sensing computer-assisted learning tool developed using the unified modeling language,"Friedrich, J; Karslioglu, MO",2004,ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,10.1016/S0924-2716(03)00022-4,https://www.webofscience.com/wos/woscc/full-record/WOS:000222554500004,off-topic-false-hit; remote-sensing; uml,"The goal of this work has been to create an easy-to-use and simple-to-make learning tool for remote sensing at an introductory level. Many students struggle to comprehend what seems to be a very basic knowledge of digital images, image processing and image arithmetic, for example. Because professional programs are generally too complex and overwhelming for beginners and often not tailored to the specific needs of a course regarding functionality, a computer-assisted learning (CAL) program was developed based on the unified modeling language (UML), the present standard for object-oriented (00) system development. A major advantage of this approach is an easier transition from modeling to coding of such an application, if modem UML tools are being used. After introducing the constructed UML model, its implementation is briefly described followed by a series of learning exercises. They illustrate how the resulting CAL tool supports students taking an introductory course in remote sensing at the author's institution. (C) 2003 Elsevier Science B.V. All rights reserved.",wos,llm,1.000,unreviewed,
discarded,An object-based graphical user interface for time series analysis,"Yamamoto, Y; Nakano, J",2002,COMPUTATIONAL STATISTICS,,https://www.webofscience.com/wos/woscc/full-record/WOS:000176288200004,off-topic-false-hit; time-series-analysis; object-based-gui,"We propose a graphical user interface (GUI) of a statistical system largely based on direct icon operations. Our GUI adopts an object-oriented approach to represent data, statistics and models as instance objects and to depict them as icons on the screen, arranged as a tree to clearly record the history of one data analysis session. When we point at an icon that represents an object we wish to manipulate, a pop-up menu, whose items are statistical procedures available for the object, appears. Selecting an appropriate procedure produces a new object and an icon on the screen to record the process of the analysis. As we can perform all statistical analyses on the tree of icons visually, by following situation-sensitive menus and using simple mouse operations, our GUI is easy to use for many novice users and is useful for preventing the trivial misuse of statistical procedures. We implemented a prototype of the proposed GUI for a time series analysis system named TISAS.",wos,llm,1.000,unreviewed,
discarded,A layers architecture based process simulator,"Zaarur, N; Shacham, M",2000,FIFTH INTERNATIONAL CONFERENCE ON FOUNDATIONS OF COMPUTER-AIDED PROCESS DESIGN,,https://www.webofscience.com/wos/woscc/full-record/WOS:000167109300074,off-topic-false-hit; process-simulator; layer-architecture,"The implementation of layer-based, open-system architecture, in process simulators is studied. The simulators' various components: the user interface, the data base management system (DBMS) and the numerical solver are located on separate layers, where each layer communicates only with its adjacent neighbors and the operating system. The mathematical models of the process are constructed by the user aggregating individual equations stored in an object-oriented form in a database. Another database serves as physical properties library. The mathematical model of the process is translated to match the syntax requirements of the numerical solver and transferred to it for solution. The proposed simulator was implemented using Visual Basic for user interface, Access as DBMS and Matlab for numerical solution. Its operation is demonstrated for a reactive distillation process. It is concluded that layer-based architecture is preferable to the traditional architecture because of its flexibility in updating the model library and easy adaptability to frequent software and hardware changes. Expert and novice users can use the simulator effectively and beneficially.",wos,llm,1.000,unreviewed,
kept,An examination of procedural and object-oriented systems analysis methods: Does prior experience help or hinder performance?,"Morris, MG; Speier, C; Hoffer, JA",1999,DECISION SCIENCES,,https://www.webofscience.com/wos/woscc/full-record/WOS:000085518100006,qualifies-claim; oo-vs-procedural; novice-analysts,"Interest in object-oriented analysis (OOA) and object-oriented design (OOD) has expanded rapidly over the last several years. Proponents of OOA and OOD have called the shift to these methods ""revolutionary"" and have cited a number of impressive claims with respect to their use. However, empirical research investigating these claims remains in its infancy. Moreover, an examination of the literature reveals inconclusive and often conflicting results for OOA and OOD methods relative to traditional data and/or procedural techniques.

This paper presents the results of an empirical study that examined both experienced and novice systems analysts using both procedural and object-oriented techniques. This research examined whether experience in using procedural methods helped or hindered performance using OOA and compared procedural and OOA methods on the subjective mental workload induced.

A human problem-solving model adopted from Newell and Simon (1972) provided the theoretical framework for this study. Dependent variables include subjective mental workload, solution quality, time to perform task, and attitudinal measures. Although some of these dependent variables have been used in past research, we believe this is the first time that subjective mental workload (SMW) has been examined in an IS context. Our results indicate that both novice and experienced subjects demonstrate higher SMW when using OOA. Tn addition, as a group, novices prefer object-oriented techniques and find these techniques easier as compared to experienced subjects.",wos,llm,0.840,unreviewed,
kept,A comparison of the comprehension of object-oriented and procedural programs by novice programmers,"Wiedenbeck, S; Ramalingam, V; Sarasamma, S; Corritore, CL",1999,INTERACTING WITH COMPUTERS,,https://www.webofscience.com/wos/woscc/full-record/WOS:000079550600002,qualifies-claim; oo-vs-procedural; program-comprehension,"This paper reports on two experiments comparing mental representations and program comprehension by novices in the object-oriented and procedural styles. The subjects were novice programmers enrolled in a second course in programming which taught either the object-oriented or the procedural paradigm. The first experiment compared the mental representations and comprehension of short programs written in the procedural and object-oriented styles. The second experiment extended the study to a larger program incorporating more advanced language features. For the short programs there was no significant difference between the two groups with respect to the total number of questions answered correctly, but the object-oriented subjects were superior to the procedural subjects at answering questions about program function, This suggests that function information was more readily available in their mental representations of the programs and supports an argument that the object-oriented notation highlights function at the level of the individual class. For the long program a corresponding effect was not found. The comprehension of procedural subjects was superior to object-oriented subjects on all types of question. The difficulties experienced by the object-oriented subjects in answering questions in a larger program suggest that they faced problems in marshaling information and drawing inferences from it. We suggest that this result may be related to a longer learning curve for novices of the object-oriented style, as well as to features of the OO style and the particular OO language notation, (C) 1999 Elsevier Science B.V. All rights reserved.",wos,llm,0.980,unreviewed,
discarded,Factors influencing successful class and object identification,"Jones, CG",1997,MANAGING INFORMATION TECHNOLOGY RESOURCES AND APPLICATIONS IN THE WORLD ECONOMY,,https://www.webofscience.com/wos/woscc/full-record/WOS:000073729300045,off-topic-false-hit; class-object-identification; systems-analysis,"Object technology infrastructure is maturing as investment in object-oriented operating systems, databases, languages, and development environments accelerates. Modern information systems development has begun the migration to objects in response to increasing demands for flexible, adaptive software, suitable for deployment in a global economy. And yet the road to object orientation, especially for novices, is nor always easy. Experts complain that finding good objects has been and continues to be a problem. This paper (a) catalogs various factors that influence the identification of classes and objects, (b) presents the findings of an empirical study of the importance of these factors, and(c) identifies developer-suggested techniques for overcoming hindrances to class and object identification. Results suggest several factors strongly influence successful object identification, with problem domain knowledge and analyst communication skills topping the list. Mentoring is the most popular approach to overcoming the difficulties inherent in finding good objects.",wos,llm,0.880,unreviewed,
discarded,OBJECT-ORIENTED PROGRAMMING IN THE PRIMARY CLASSROOM,"BORNE, I; GIRARDOT, C",1991,COMPUTERS & EDUCATION,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1991EU54800016,adjacent-subtopic; primary-school; oop-environment,"Object-oriented programming allows us to pose and solve a problem differently from classical programming. In many situations there exists an easy correspondence between a real world object and a computational object, thus object-oriented programming has its place in learning with computers. The Smalltalk-80 environment is too complex and poorly suited for novices, but it is a powerful tool for developing interfaces and interactive environments. Thus, we have used it to define an object-oriented programming environment aiming at two goals: to explore curricula, and through them, to discover and use object and class concepts. This environment is defined as a layer on Smalltalk-80, whose dialog is in French. It gives children and educators a first access to object-oriented programming, especially by providing interactive tools to define classes of objects and complex objects. We compare our approach for primary school with previous work done with Logo. We have tested this environment with teachers who have designed a library of educational activities.",wos,llm,0.810,unreviewed,
discarded,"Python Made Easy: A Beginner’s Guide to Coding, Data Structures, and Practical Applications",Gähler M.,2026,Python Made Easy A Beginner S Guide to Coding Data Structures and Practical Applications,10.1007/979-8-8688-2133-2,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105042013554&origin=inward,off-topic-false-hit; python-book; beginners-guide,,scopus,llm,1.000,unreviewed,
discarded,Employing the Message Paradigm to Ease Learning Object-oriented Concepts and Programming,Flatscher R.G.,2024,2024 47th ICT and Electronics Convention Mipro 2024 Proceedings,10.1109/MIPRO60963.2024.10569520,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198228751&origin=inward,adjacent-subtopic; message-paradigm; teaching-approach,,scopus,llm,0.720,unreviewed,
discarded,Hands-On Object-Oriented Programming: Mastering OOP Features for Real-World Software Systems Development,Rangisetti A.K.,2024,Hands on Object Oriented Programming Mastering Oop Features for Real World Software Systems Development,10.1007/979-8-8688-0524-0,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105004116163&origin=inward,off-topic-false-hit; oop-book; software-development,,scopus,llm,1.000,unreviewed,
discarded,An Implementation of Web-based Personal Platform for Programming Learning Assistant System with Instance File Update Function,Aung S.T.,2024,Engineering Letters,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184403555&origin=inward,adjacent-subtopic; assistant-system; web-platform,,scopus,llm,0.820,unreviewed,
discarded,On Installation of Java Programming Learning Assistant System Platform in University Course,Aung S.T.,2024,11th IEEE International Conference on Consumer Electronics Taiwan Icce Taiwan 2024,10.1109/ICCE-Taiwan62264.2024.10674397,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205772855&origin=inward,adjacent-subtopic; assistant-system; java-course,,scopus,llm,0.830,unreviewed,
discarded,Python Made Easy: A First Course in Computer Programming Using Python,,2024,Python Made Easy A First Course in Computer Programming Using Python,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023736135&origin=inward,off-topic-false-hit; python-book; first-course,,scopus,llm,1.000,unreviewed,
discarded,Java 23 for Absolute Beginners: Learn the Fundamentals of Java Programming: Third Edition,Cosmina I.,2024,Java 23 for Absolute Beginners Learn the Fundamentals of Java Programming Third Edition,10.1007/979-8-8688-1041-1,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003063187&origin=inward,off-topic-false-hit; java-book; beginners,,scopus,llm,1.000,unreviewed,
discarded,Mastering Python 3 Programming: Ultimate guide to learn Python coding fundamentals and real-world applications,Ramasamy S.,2024,Mastering Python 3 Programming Ultimate Guide to Learn Python Coding Fundamentals and Real World Applications,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021690150&origin=inward,off-topic-false-hit; python-book; programming-guide,,scopus,llm,1.000,unreviewed,
discarded,Basics of python programming: A quick guide for beginners,Mohbey K.K.,2023,Basics of Python Programming A Quick Guide for Beginners,10.2174/97898151796371230101,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204226704&origin=inward,off-topic-false-hit; python-book; beginners,,scopus,llm,1.000,unreviewed,
discarded,A Feasibility Study on Learning of Object-Oriented Programming Based on Fairy Tales,Miura M.,2023,IFIP Advances in Information and Communication Technology,10.1007/978-3-031-43393-1_52,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174483979&origin=inward,adjacent-subtopic; fairy-tales; oop-learning,,scopus,llm,0.760,unreviewed,
discarded,IDEAS FOR CREATING SIMPLE GAMES USING THE BUTTON COMPONENT TO INTRODUCE OBJECT - ORIENTED PROGRAMMING,Végh L.,2023,Elearning and Software for Education Conference,10.12753/2066-026X-23-005,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218252995&origin=inward,adjacent-subtopic; simple-games; introducing-oop,,scopus,llm,0.820,unreviewed,
discarded,Mastering Scala: A Beginner's Guide,Uzayr S.B.,2023,Mastering Scala A Beginner S Guide,10.1201/9781003358527,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174125946&origin=inward,off-topic-false-hit; scala-book; beginners-guide,,scopus,llm,1.000,unreviewed,
discarded,TypeScript Basics: Learn TypeScript from Scratch and Solidify Your Skills with Projects,Biswas N.,2023,Typescript Basics Learn Typescript from Scratch and Solidify Your Skills with Projects,10.1007/978-1-4842-9523-6,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005018190&origin=inward,off-topic-false-hit; typescript-book; beginners,,scopus,llm,1.000,unreviewed,
discarded,Robot Operating System (ROS) for absolute beginners: Robotics programming made easy,Joseph L.,2022,Robot Operating System Ros for Absolute Beginners Robotics Programming Made Easy,10.1007/978-1-4842-7750-8,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165697053&origin=inward,off-topic-false-hit; ros-book; beginners,,scopus,llm,1.000,unreviewed,
discarded,An Implementation of Java Programming Learning Assistant System Platform Using Node.js,Aung S.T.,2022,2022 10th International Conference on Information and Education Technology Iciet 2022,10.1109/ICIET55102.2022.9779047,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132151304&origin=inward,adjacent-subtopic; assistant-system; nodejs-platform,,scopus,llm,0.840,unreviewed,
discarded,Python for Engineers and Scientists: Concepts and Applications,Nayak R.,2022,Python for Engineers and Scientists Concepts and Applications,10.1201/9781003219125,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218039869&origin=inward,off-topic-false-hit; python-book; engineers-scientists,,scopus,llm,1.000,unreviewed,
discarded,Mastering Flutter: A Beginner’s Guide,Uzayr S.B.,2022,Mastering Flutter A Beginners Guide,10.1201/9781003299363,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163533024&origin=inward,off-topic-false-hit; flutter-book; beginners-guide,,scopus,llm,1.000,unreviewed,
discarded,Beginning Rust: Get Started with Rust 2021 Edition,Milanesi C.,2022,Beginning Rust Get Started with Rust 2021 Edition,10.1007/978-1-4842-7208-4,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162700982&origin=inward,off-topic-false-hit; rust-book; beginners,,scopus,llm,1.000,unreviewed,
discarded,Parallel Design Patterns vs Parallel Object Compositions. Two Proposals for Parallelization of the Divide & Conquer Technique,Rossainz-López M.,2021,European Modeling and Simulation Symposium Emss,10.46354/i3m.2021.emss.004,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143159808&origin=inward,off-topic-false-hit; parallelization; object-compositions,,scopus,llm,1.000,unreviewed,
discarded,Design Patterns in Modern C++20: Reusable Approaches for Object-Oriented Software Design: Second Edition,Nesteruk D.,2021,Design Patterns in Modern C 20 Reusable Approaches for Object Oriented Software Design Second Edition,10.1007/978-1-4842-7295-4,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152818990&origin=inward,off-topic-false-hit; design-patterns; c++20-book,,scopus,llm,1.000,unreviewed,
discarded,Image-to-Code: Assisting Engineering Students in Relating to OOP,Eden M.,2021,9th Research in Engineering Education Symposium and 32nd Australasian Association for Engineering Education Conference Rees Aaee 2021 Engineering Education Research Capability Development,10.52202/066488-0119,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146119363&origin=inward,adjacent-subtopic; relating-to-oop; instructional-support,,scopus,llm,0.740,unreviewed,
