status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction,paper_id
discarded,Measuring Cognitive Load using Eye Tracking Technology in Visual Computing,Johannes Zagermann; Ulrike Pfeil; Harald Reiterer,2016,,10.1145/2993901.2993908,https://openalex.org/W2529275262,off-topic-false-hit,"In this position paper we encourage the use of eye tracking measurements to investigate users' cognitive load while interacting with a system. We start with an overview of how eye movements can be interpreted to provide insight about cognitive processes and present a descriptive model representing the relations of eye movements and cognitive load. Then, we discuss how specific characteristics of human-computer interaction (HCI) interfere with the model and impede the application of eye tracking data to measure cognitive load in visual computing. As a result, we present a refined model, embedding the characteristics of HCI into the relation of eye tracking data and cognitive load. Based on this, we argue that eye tracking should be considered as a valuable instrument to analyze cognitive processes in visual computing and suggest future research directions to tackle outstanding issues.",openalex,llm,0.980,unreviewed,,doi:10.1145/2993901.2993908
discarded,An Eye-Tracking Study of Tourism Photo Stimuli,Ying Wang; Beverley Sparks,2014,Journal of Travel Research,10.1177/0047287514564598,https://openalex.org/W2138059282,off-topic-false-hit,"As tourism’s intangibility leads tourism marketers to rely heavily on visuals such as photographic images, the selection of visual stimuli that attract the target audience’s attention is critical. This study used a triangulated approach that included both self-reports and observational eye-tracking data. Australian and Chinese participants were recruited to view a series of photographic tourism images that depicted either high or low arousal activities and natural or built environments. Australian participants fixated more frequently, and for longer durations, than Chinese. Fixation also varied with the image conditions, with the Chinese group having particularly low fixation durations and counts for the low arousal or natural condition. This study fills the void in visual attention research in tourism and presents a novel approach to understanding the appeal of tourism images to potential tourists.",openalex,llm,0.990,unreviewed,,doi:10.1177/0047287514564598
discarded,The Impact of Online Reviews on Consumers’ Purchasing Decisions: Evidence From an Eye-Tracking Study,Tao Chen; Premaratne Samaranayake; XiongYing Cen; Qi Meng; Yi-chen Lan,2022,Frontiers in Psychology,10.3389/fpsyg.2022.865702,https://openalex.org/W4285745261,off-topic-false-hit,"This study investigated the impact of online product reviews on consumers purchasing decisions by using eye-tracking. The research methodology involved (i) development of a conceptual framework of online product review and purchasing intention through the moderation role of gender and visual attention in comments, and (ii) empirical investigation into the region of interest (ROI) analysis of consumers fixation during the purchase decision process and behavioral analysis. The results showed that consumers' attention to negative comments was significantly greater than that to positive comments, especially for female consumers. Furthermore, the study identified a significant correlation between the visual browsing behavior of consumers and their purchase intention. It also found that consumers were not able to identify false comments. The current study provides a deep understanding of the underlying mechanism of how online reviews influence shopping behavior, reveals the effect of gender on this effect for the first time and explains it from the perspective of attentional bias, which is essential for the theory of online consumer behavior. Specifically, the different effects of consumers' attention to negative comments seem to be moderated through gender with female consumers' attention to negative comments being significantly greater than to positive ones. These findings suggest that practitioners need to pay particular attention to negative comments and resolve them promptly through the customization of product/service information, taking into consideration consumer characteristics, including gender.",openalex,llm,0.990,unreviewed,,doi:10.3389/fpsyg.2022.865702
discarded,Eye Tracking Reveals Abnormal Visual Preference for Geometric Images as an Early Biomarker of an Autism Spectrum Disorder Subtype Associated With Increased Symptom Severity,Karen Pierce; Steven Marinero; Roxana Hazin; Benjamin S. McKenna; Cynthia Carter Barnes; Ajith Malige,2015,Biological Psychiatry,10.1016/j.biopsych.2015.03.032,https://openalex.org/W236622834,off-topic-false-hit,"BACKGROUND: Clinically and biologically, autism spectrum disorder (ASD) is heterogeneous. Unusual patterns of visual preference as indexed by eye tracking are hallmarks; however, whether they can be used to define an early biomarker of ASD as a whole or leveraged to define a subtype is unclear. To begin to examine this issue, large cohorts are required. METHODS: A sample of 334 toddlers from six distinct groups (115 toddlers with ASD, 20 toddlers with ASD features, 57 toddlers with developmental delay, 53 toddlers with other conditions [e.g., premature birth, prenatal drug exposure], 64 toddlers with typical development, and 25 unaffected toddlers with siblings with ASD) was studied. Toddlers watched a movie containing geometric and social images. Fixation duration and number of saccades within each area of interest and validation statistics for this independent sample were computed. Next, to maximize power, data from our previous study (n = 110) were added for a total of 444 subjects. A subset of toddlers repeated the eye-tracking procedure. RESULTS: As in the original study, a subset of toddlers with ASD fixated on geometric images >69% of the time. Using this cutoff, sensitivity for ASD was 21%, specificity was 98%, and positive predictive value was 86%. Toddlers with ASD who strongly preferred geometric images had 1) worse cognitive, language, and social skills relative to toddlers with ASD who strongly preferred social images and 2) fewer saccades when viewing geometric images. Unaffected siblings of ASD probands did not show evidence of heightened preference for geometric images. Test-retest reliability was good. Examination of age effects suggested that this test may not be appropriate with children >4 years old. CONCLUSIONS: Enhanced visual preference for geometric repetition may be an early developmental biomarker of an ASD subtype with more severe symptoms.",openalex,llm,0.990,unreviewed,,doi:10.1016/j.biopsych.2015.03.032
discarded,Eye-Tracking Users' Behavior in Relation to Cognitive Style within an E-learning Environment,Nikos Tsianos; Panagiotis Germanakos; Zacharias Lekkas; Costas Mourlas; George Samaras,2009,,10.1109/icalt.2009.110,https://openalex.org/W2111785930,off-topic-false-hit,"Eye-tracking measurements may be used as a method of identifying userspsila actual behavior in a hypermedia setting. In this research, an eye-tracking experiment was conducted in order to validate the construct of cognitive style as a personalization parameter in adaptive e-Learning systems. The main research question was whether the verbalizer/imager axis of the cognitive style analysis theory reflects actual preferences in an e-learning environment and properly identifies learner types. The findings from a sample of 21 participants reveal statistically significant differences among types of learners; as hypothesized, imagers concentrate on visual content, verbalizers on text, while intermediates are placed in between.",openalex,llm,0.990,unreviewed,,doi:10.1109/icalt.2009.110
discarded,APPLICATION OF EYE-TRACKING TECHNOLOGY DUAL EYE TRACKING (DUET) IN THE STUDY OF COOPERATION BETWEEN CHILDREN WITH ATYPICAL DEVELOPMENT AND ADULTS IN THE LEARNING PROCESS,Y.K. Smirnova,2023,,10.61365/forum.2023.078,https://openalex.org/W4388514142,off-topic-false-hit,"A technological breakthrough in simultaneously tracking the visual behavior of two people with an eye tracker (DUET) allows you to explore how a child perceives the world and how an adult (teacher) infl uences it. It became possible to more objectively trace the transformation of a child’s perceptual processes under the infl uence of learning (Monroy, Chen, Houston, Yu, ). An analysis of the gaze movements allows us to model the learning process as the emergence and dynamic transformation of an intersubjective connection between the perception-action systems of a child and an adult (Shvarts, ). Synchronous registration of the dyad’s eye movements was carried out by two portable trackers in the form of Pupil Headset goggles. A comparative study was carried out on a sample of preschoolers - years old: typically developing children and children with hearing impairment after cochlear implantation (sensoneural hearing loss, ICD- class H). An analysis of the ways in which the gaze of the adult-child dyad moves makes it possible to model the learning process as the emergence and dynamic transformation of an intersubjective connection between the perception-action systems of a child and an adult. Comparison of gaze patterns showed that contrasting groups of children use different perceptual strategies in the learning process: the specifi city of eye movements of contrasting groups is manifested in the perceptual actions themselves and the pattern of eye movements relative to fi xations in relevant areas corresponding to the task. It was found that the oculomotor activity of an adult changes in the process of interaction with children of contrasting groups and is organized taking into account the specifi c features of the child’s perceptual activity. Differences are manifested in the degree of synchrony of fi xations and the similarity of the trajectories of gaze movements of an adult and a child. An important result of using the DUET technology on contrast samples is the fact that the process of teaching/ learning caused a mutual transformation of the perceptual strategies of both the adult and the child. The perceptual connection of the dyad is clearly manifested in tracking, identifying and controlling perceptual actions as a previous phase, the emergence of compatibility.",openalex,llm,0.980,unreviewed,,doi:10.61365/forum.2023.078
discarded,Eye Tracking in Neuromarketing: A Research Agenda for Marketing Studies,Renê de Oliveira Joaquim dos Santos; Jorge Henrique Caldeira de Oliveira; Jessica Bonaretto Rocha; Janaína de Moura Engracia Giraldi,2015,International Journal of Psychological Studies,10.5539/ijps.v7n1p32,https://openalex.org/W2036145274,off-topic-false-hit,"This article investigates the potential use of Eye Tracking as a neuromarketing tool and its potential for marketing in general. We sought to identify some of the main applications within the mainstream of marketing. The objective of this research was achieved by means of a conceptual literature review. The results of our research indicate important potential uses for Eye Tracking in practical marketing applications, such as brand equity, segmentation, new product development, pricing decisions, place decisions, promotion decisions, and social marketing studies. It is believed that in the near future, neuromarketing tools such as Eye Tracking will be part of mainstream marketing studies.",openalex,llm,0.990,unreviewed,,doi:10.5539/ijps.v7n1p32
discarded,Relating Eye-Tracking Measures With Changes In Knowledge on Search Tasks,Nilavra Bhattacharya; Jacek Gwizdka,2018,cs.HC,10.1145/3204493.3204579,http://arxiv.org/abs/1805.02399v1,off-topic-false-hit,"We conducted an eye-tracking study where 30 participants performed searches on the web. We measured their topical knowledge before and after each task. Their eye-fixations were labelled as ""reading"" or ""scanning"". The series of reading fixations in a line, called ""reading-sequences"" were characterized by their length in pixels, fixation duration, and the number of fixations making up the sequence. We hypothesize that differences in knowledge-change of participants are reflected in their eye-tracking measures related to reading. Our results show that the participants with higher change in knowledge differ significantly in terms of their total reading-sequence-length, reading-sequence-duration, and number of reading fixations, when compared to participants with lower knowledge-change.",arxiv,llm,0.980,unreviewed,,doi:10.1145/3204493.3204579
discarded,Getting the Most from Eye-Tracking: User-Interaction Based Reading Region Estimation Dataset and Models,Ruoyan Kong; Ruixuan Sun; Charles Chuankai Zhang; Chen Chen; Sneha Patri; Gayathri Gajjela; Joseph A. Konstan,2023,cs.HC,10.1145/3588015.3588404,http://arxiv.org/abs/2306.07455v1,off-topic-false-hit,"A single digital newsletter usually contains many messages (regions). Users' reading time spent on, and read level (skip/skim/read-in-detail) of each message is important for platforms to understand their users' interests, personalize their contents, and make recommendations. Based on accurate but expensive-to-collect eyetracker-recorded data, we built models that predict per-region reading time based on easy-to-collect Javascript browser tracking data.
  With eye-tracking, we collected 200k ground-truth datapoints on participants reading news on browsers. Then we trained machine learning and deep learning models to predict message-level reading time based on user interactions like mouse position, scrolling, and clicking. We reached 27\% percentage error in reading time estimation with a two-tower neural network based on user interactions only, against the eye-tracking ground truth data, while the heuristic baselines have around 46\% percentage error. We also discovered the benefits of replacing per-session models with per-timestamp models, and adding user pattern features. We concluded with suggestions on developing message-level reading estimation techniques based on available data.",arxiv,llm,0.980,unreviewed,,doi:10.1145/3588015.3588404
discarded,MambaPupil: Bidirectional Selective Recurrent model for Event-based Eye tracking,Zhong Wang; Zengyu Wan; Han Han; Bohao Liao; Yuliang Wu; Wei Zhai; Yang Cao; Zheng-jun Zha,2024,cs.CV,10.48550/arXiv.2404.12083,http://arxiv.org/abs/2404.12083v2,off-topic-false-hit,"Event-based eye tracking has shown great promise with the high temporal resolution and low redundancy provided by the event camera. However, the diversity and abruptness of eye movement patterns, including blinking, fixating, saccades, and smooth pursuit, pose significant challenges for eye localization. To achieve a stable event-based eye-tracking system, this paper proposes a bidirectional long-term sequence modeling and time-varying state selection mechanism to fully utilize contextual temporal information in response to the variability of eye movements. Specifically, the MambaPupil network is proposed, which consists of the multi-layer convolutional encoder to extract features from the event representations, a bidirectional Gated Recurrent Unit (GRU), and a Linear Time-Varying State Space Module (LTV-SSM), to selectively capture contextual correlation from the forward and backward temporal relationship. Furthermore, the Bina-rep is utilized as a compact event representation, and the tailor-made data augmentation, called as Event-Cutout, is proposed to enhance the model's robustness by applying spatial random masking to the event image. The evaluation on the ThreeET-plus benchmark shows the superior performance of the MambaPupil, which secured the 1st place in CVPR'2024 AIS Event-based Eye Tracking challenge.",arxiv,llm,0.990,unreviewed,,doi:10.48550/arxiv.2404.12083
discarded,A Spiral into the Mind: Gaze Spiral Visualization for Mobile Eye Tracking,Maurice Koch; Daniel Weiskopf; Kuno Kurzhals,2022,cs.HC,10.1145/3530795,http://arxiv.org/abs/2204.13494v1,off-topic-false-hit,"Comparing mobile eye tracking data from multiple participants without information about areas of interest (AOIs) is challenging because of individual timing and coordinate systems. We present a technique, the gaze spiral, that visualizes individual recordings based on image content of the stimulus. The spiral layout of the slitscan visualization is used to create a compact representation of scanpaths. The visualization provides an overview of multiple recordings even for long time spans and helps identify and annotate recurring patterns within recordings. The gaze spirals can also serve as glyphs that can be projected to 2D space based on established scanpath metrics in order to interpret the metrics and identify groups of similar viewing behavior. We present examples based on two egocentric datasets to demonstrate the effectiveness of our approach for annotation and comparison tasks. Our examples show that the technique has the potential to let users compare even long-term recordings of pervasive scenarios without manual annotation.",arxiv,llm,0.980,unreviewed,,doi:10.1145/3530795
discarded,VIVA Stimuli: A Web-Based Platform for Eye Tracking Stimuli,Suleyman Ozdel; Virmarie Maquiling; Kadir Burak Buldu; Yasmeen Abdrabou; Enkelejda Kasneci,2026,cs.HC,10.1145/3797246.3805692,http://arxiv.org/abs/2604.19397v3,off-topic-false-hit,"Reproducibility in eye-tracking research is increasingly important as researchers conduct diverse experiments and seek to validate or replicate findings. However, exact replication remains challenging due to differences in laboratory practices and experimental setups. Inconsistent stimulus presentation can yield divergent metrics from identical oculomotor behavior, yet the stimulus layer remains largely unstandardized. Existing tools often require programming expertise or depend on specific hardware vendors. We introduce VIVA Stimuli, a web-based platform for standardized eye-tracking stimulus presentation. It provides configurable task types, including fixation, smooth pursuit, cognitive load, blink, slippage, content display, and questionnaires within a unified environment. The platform supports any eye-tracking technology, including wearable and screen-based VOG trackers, LFI sensors, and EOG devices. ArUco markers enable synchronization for trackers with scene cameras, while a WebSocket architecture ensures temporal synchronization for those without. A visual experiment flow editor allows protocols to be exported and shared, enabling identical stimulus replication across laboratories.",arxiv,llm,0.970,unreviewed,,doi:10.1145/3797246.3805692
discarded,Reporting Eye-Tracking Data Quality: Towards a New Standard,Deborah N. Jakobi; Daniel G. Krakowczyk; Lena A. Jäger,2024,cs.CL,10.1145/3649902.3655658,http://arxiv.org/abs/2404.00620v1,off-topic-false-hit,"Eye-tracking datasets are often shared in the format used by their creators for their original analyses, usually resulting in the exclusion of data considered irrelevant to the primary purpose. In order to increase re-usability of existing eye-tracking datasets for more diverse and initially not considered use cases, this work advocates a new approach of sharing eye-tracking data. Instead of publishing filtered and pre-processed datasets, the eye-tracking data at all pre-processing stages should be published together with data quality reports. In order to transparently report data quality and enable cross-dataset comparisons, we develop data quality reporting standards and metrics that can be automatically applied to a dataset, and integrate them into the open-source Python package pymovements (https://github.com/aeye-lab/pymovements).",arxiv,llm,0.970,unreviewed,,doi:10.1145/3649902.3655658
discarded,EyeLiveMetrics: Real-time Analysis of Online Reading with Eye Tracking,Daniel Hienert; Heiko Schmidt; Thomas Krämer; Dagmar Kern,2026,cs.HC,10.1145/3649902.3656495,http://arxiv.org/abs/2601.02044v1,off-topic-false-hit,"Existing eye tracking software have certain limitations, especially with respect to monitoring reading online: (1) Most eye tracking software record eye tracking data as raw coordinates and stimuli as screen images/videos, but without inherent links between both. Analysts must draw areas of interest (AOIs) on webpage text for more fine-grained reading analysis. (2) The computation and analysis of fixation and reading metrics are done after the experiment and thus cannot be used for live applications. We present EyeLiveMetrics, a browser plugin that automatically maps raw gaze coordinates to text in real time. The plugin instantly calculates, stores, and provides fixation, saccade, and reading measures on words and paragraphs so that gaze behavior can be analyzed immediately. We also discuss the results of a comparative evaluation. EyeLiveMetrics offers a flexible way to measure reading on the web - for research experiments and live applications.",arxiv,llm,0.980,unreviewed,,doi:10.1145/3649902.3656495
discarded,Measurement of the Flux of Ultrahigh Energy Cosmic Rays from Monocular Observations by the High Resolution Fly's Eye Experiment,The High Resolution Fly's Eye Collaboration,2002,astro-ph,10.1103/PhysRevLett.92.151101,http://arxiv.org/abs/astro-ph/0208243v7,off-topic-false-hit,"  We have measured the cosmic ray spectrum above 10^17.2 eV using the two air fluorescence detectors of the High Resolution Fly's Eye observatory operating in monocular mode. We describe the detector, photo-tube and atmospheric calibrations, as well as the analysis techniques for the two detectors. We fit the spectrum to a model consisting of galactic and extra-galactic sources.",arxiv,llm,0.990,unreviewed,,doi:10.1103/physrevlett.92.151101
discarded,Eye Gaze as a Signal for Conveying User Attention in Contextual AI Systems,Ethan Wilson; Naveen Sendhilnathan; Charlie S. Burlingham; Yusuf Mansour; Robert Cavin; Sai Deep Tetali; Ajoy Savio Fernandes; Michael J. Proulx,2025,cs.HC,10.1145/3715669.3727349,http://arxiv.org/abs/2501.13878v3,off-topic-false-hit,"Advanced multimodal AI agents can now collaborate with users to solve challenges in the world. Yet, these emerging contextual AI systems rely on explicit communication channels between the user and system. We hypothesize that implicit communication of the user's interests and intent would reduce friction and improve user experience when collaborating with AI agents. In this work, we explore the potential of wearable eye tracking to convey signals about user attention. We measure the eye tracking signal quality requirements to effectively map gaze traces to physical objects, then conduct experiments that provide visual scanpath history as additional context when querying vision language models. Our results show that eye tracking provides high value as a user attention signal and can convey important context about the user's current task and interests, improving understanding of contextual AI agents.",arxiv,llm,0.970,unreviewed,,doi:10.1145/3715669.3727349
discarded,RITnet: Real-time Semantic Segmentation of the Eye for Gaze Tracking,Aayush K. Chaudhary; Rakshit Kothari; Manoj Acharya; Shusil Dangi; Nitinraj Nair; Reynold Bailey; Christopher Kanan; Gabriel Diaz; Jeff B. Pelz,2019,cs.CV,10.1109/ICCVW.2019.00568,http://arxiv.org/abs/1910.00694v1,off-topic-false-hit,"Accurate eye segmentation can improve eye-gaze estimation and support interactive computing based on visual attention; however, existing eye segmentation methods suffer from issues such as person-dependent accuracy, lack of robustness, and an inability to be run in real-time. Here, we present the RITnet model, which is a deep neural network that combines U-Net and DenseNet. RITnet is under 1 MB and achieves 95.3\% accuracy on the 2019 OpenEDS Semantic Segmentation challenge. Using a GeForce GTX 1080 Ti, RITnet tracks at $>$ 300Hz, enabling real-time gaze tracking applications. Pre-trained models and source code are available https://bitbucket.org/eye-ush/ritnet/.",arxiv,llm,0.990,unreviewed,,doi:10.1109/iccvw.2019.00568
discarded,pymovements: A Python Package for Eye Movement Data Processing,Daniel G. Krakowczyk; David R. Reich; Jakob Chwastek; Deborah N. Jakobi; Paul Prasse; Assunta Süss; Oleksii Turuta; Paweł Kasprowski; Lena A. Jäger,2023,cs.HC,10.1145/3588015.3590134,http://arxiv.org/abs/2304.09859v1,off-topic-false-hit,"We introduce pymovements: a Python package for analyzing eye-tracking data that follows best practices in software development, including rigorous testing and adherence to coding standards. The package provides functionality for key processes along the entire preprocessing pipeline. This includes parsing of eye tracker data files, transforming positional data into velocity data, detecting gaze events like saccades and fixations, computing event properties like saccade amplitude and fixational dispersion and visualizing data and results with several types of plotting methods. Moreover, pymovements also provides an easily accessible interface for downloading and processing publicly available datasets. Additionally, we emphasize how rigorous testing in scientific software packages is critical to the reproducibility and transparency of research, enabling other researchers to verify and build upon previous findings.",arxiv,llm,0.970,unreviewed,,doi:10.1145/3588015.3590134
discarded,A Study of the Composition of Ultra High Energy Cosmic Rays Using the High Resolution Fly's Eye,The High Resolution Fly's Eye Collaboration,2004,astro-ph,10.1086/427931,http://arxiv.org/abs/astro-ph/0407622v3,off-topic-false-hit,  The composition of Ultra High Energy Cosmic Rays (UHECR) is measured with the High Resolution Fly's Eye cosmic ray observatory (HiRes) data using the Xmax technique. Data were collected in stereo between 1999 November and 2001 September. The data are reconstructed with well-determined geometry. Measurements of the atmospheric transmission are incorporated in the reconstruction. The detector resolution is found to be 30 g cm^-2 in Xmax and 13% in Energy. The Xmax elongation rate between 10^18.0 eV and 10^19.4 eV is measured to be 54.5 +/- 6.5 (stat) +/- 4.5 (sys) g cm^-2 per decade. This is compared to predictions using the QGSJet01 and SIBYLL 2.1 hadronic interaction models for both protons and iron nuclei. CORSIKA-generated Extensive Air Showers (EAS) are incorporated directly into a detailed detector Monte Carlo program. The elongation rate and the Xmax distribution widths are consistent with a constant or slowly changing and predominantly light composition. A simple model containing only protons and iron nuclei is compared to QGSJet and SIBYLL. The best agreement between the model and the data is at 80% protons for QGSJet and 60% protons for SIBYLL.,arxiv,llm,0.990,unreviewed,,doi:10.1086/427931
discarded,Hierarchical HMM for Eye Movement Classification,Ye Zhu; Yan Yan; Oleg Komogortsev,2020,cs.CV,10.48550/arXiv.2008.07961,http://arxiv.org/abs/2008.07961v1,off-topic-false-hit,"In this work, we tackle the problem of ternary eye movement classification, which aims to separate fixations, saccades and smooth pursuits from the raw eye positional data. The efficient classification of these different types of eye movements helps to better analyze and utilize the eye tracking data. Different from the existing methods that detect eye movement by several pre-defined threshold values, we propose a hierarchical Hidden Markov Model (HMM) statistical algorithm for detecting fixations, saccades and smooth pursuits. The proposed algorithm leverages different features from the recorded raw eye tracking data with a hierarchical classification strategy, separating one type of eye movement each time. Experimental results demonstrate the effectiveness and robustness of the proposed method by achieving competitive or better performance compared to the state-of-the-art methods.",arxiv,llm,0.990,unreviewed,,doi:10.48550/arxiv.2008.07961
discarded,Visual Multi-Metric Grouping of Eye-Tracking Data,Ayush Kumar; Rudolf Netzel; Michael Burch; Daniel Weiskopf; Klaus Mueller,2019,cs.HC,10.16910/jemr.10.5.10,http://arxiv.org/abs/1910.04273v1,off-topic-false-hit,"We present an algorithmic and visual grouping of participants and eye-tracking metrics derived from recorded eye-tracking data. Our method utilizes two well-established visualization concepts. First, parallel coordinates are used to provide an overview of the used metrics, their interactions, and similarities, which helps select suitable metrics that describe characteristics of the eye-tracking data. Furthermore, parallel coordinates plots enable an analyst to test the effects of creating a combination of a subset of metrics resulting in a newly derived eye-tracking metric. Second, a similarity matrix visualization is used to visually represent the affine combination of metrics utilizing an algorithmic grouping of subjects that leads to distinct visual groups of similar behavior. To keep the diagrams of the matrix visualization simple and understandable, we visually encode our eye-tracking data into the cells of a similarity matrix of participants. The algorithmic grouping is performed with a clustering based on the affine combination of metrics, which is also the basis for the similarity value computation of the similarity matrix. To illustrate the usefulness of our visualization, we applied it to an eye-tracking data set involving the reading behavior of metro maps of up to 40 participants. Finally, we discuss limitations and scalability issues of the approach focusing on visual and perceptual issues.",arxiv,llm,0.980,unreviewed,,doi:10.16910/jemr.10.5.10
discarded,eye2vec: Learning Distributed Representations of Eye Movement for Program Comprehension Analysis,Haruhiko Yoshioka; Kazumasa Shimari; Hidetake Uwano; Kenichi Matsumoto,2025,cs.SE,10.1145/3715669.3726801,http://arxiv.org/abs/2510.11722v2,adjacent-subtopic,"This paper presents eye2vec, an infrastructure for analyzing software developers' eye movements while reading source code. In common eye-tracking studies in program comprehension, researchers must preselect analysis targets such as control flow or syntactic elements, and then develop analysis methods to extract appropriate metrics from the fixation for source code. Here, researchers can define various levels of AOIs like words, lines, or code blocks, and the difference leads to different results. Moreover, the interpretation of fixation for word/line can vary across the purposes of the analyses. Hence, the eye-tracking analysis is a difficult task that depends on the time-consuming manual work of the researchers. eye2vec represents continuous two fixations as transitions between syntactic elements using distributed representations. The distributed representation facilitates the adoption of diverse data analysis methods with rich semantic interpretations.",arxiv,llm,0.930,unreviewed,,doi:10.1145/3715669.3726801
discarded,How do eyes and brain search a randomly structured uninformative scene? Exploiting a basic interplay of attention and memory,Lorenzo Resca; Pamela M. Greenwood; Terrance D. Keech,2020,q-bio.NC,10.48550/arXiv.2004.02873,http://arxiv.org/abs/2004.02873v1,off-topic-false-hit,"We tracked the eye movements of seven young and seven older adults performing a conjunctive visual search task similar to that performed by two highly trained monkeys in an original influential study of Motter and Belky (1998a, 1998b). We obtained results consistent with theirs regarding elements of perception, selection, attention and object recognition, but we found a much greater role played by long-range memory. A design inadequacy in the original Motter-Belky study is not sufficient to explain such discrepancy, nor is the high level of training of their monkeys. Perhaps monkeys and humans do not use mnemonic resources compatibly already in basic visual search tasks, contrary to a common expectation, further supported by cortical representation studies. We also found age-related differences in various measures of eye movements, consistently indicating slightly reduced conspicuity areas for the older adults, hence, correspondingly reduced processing and memory capacities. However, because of sample size and age differential limitations, statistically significant differences were found only for a few variables, most notably overall reaction times. Results reported here provide the basis for demonstrating the formation of spiraling or circulating patterns in the eye movement trajectories and for developing corresponding computational models and simulations.",arxiv,llm,0.980,unreviewed,,doi:10.48550/arxiv.2004.02873
discarded,Semi-Supervised Visual Tracking of Marine Animals using Autonomous Underwater Vehicles,Levi Cai; Nathan E. McGuire; Roger Hanlon; T. Aran Mooney; Yogesh Girdhar,2023,cs.CV,10.1007/s11263-023-01762-5,http://arxiv.org/abs/2302.07344v1,off-topic-false-hit,"In-situ visual observations of marine organisms is crucial to developing behavioural understandings and their relations to their surrounding ecosystem. Typically, these observations are collected via divers, tags, and remotely-operated or human-piloted vehicles. Recently, however, autonomous underwater vehicles equipped with cameras and embedded computers with GPU capabilities are being developed for a variety of applications, and in particular, can be used to supplement these existing data collection mechanisms where human operation or tags are more difficult. Existing approaches have focused on using fully-supervised tracking methods, but labelled data for many underwater species are severely lacking. Semi-supervised trackers may offer alternative tracking solutions because they require less data than fully-supervised counterparts. However, because there are not existing realistic underwater tracking datasets, the performance of semi-supervised tracking algorithms in the marine domain is not well understood. To better evaluate their performance and utility, in this paper we provide (1) a novel dataset specific to marine animals located at http://warp.whoi.edu/vmat/, (2) an evaluation of state-of-the-art semi-supervised algorithms in the context of underwater animal tracking, and (3) an evaluation of real-world performance through demonstrations using a semi-supervised algorithm on-board an autonomous underwater vehicle to track marine animals in the wild.",arxiv,llm,0.990,unreviewed,,doi:10.1007/s11263-023-01762-5
discarded,Functional near-infrared spectroscopy (fNIRS) and Eye tracking for Cognitive Load classification in a Driving Simulator Using Deep Learning,Mehshan Ahmed Khan; Houshyar Asadi; Mohammad Reza Chalak Qazani; Chee Peng Lim; Saied Nahavandi,2024,cs.HC,10.48550/arXiv.2408.06349,http://arxiv.org/abs/2408.06349v3,off-topic-false-hit,"Motion simulators allow researchers to safely investigate the interaction of drivers with a vehicle. However, many studies that use driving simulator data to predict cognitive load only employ two levels of workload, leaving a gap in research on employing deep learning methodologies to analyze cognitive load, especially in challenging low-light conditions. Often, studies overlook or solely focus on scenarios in bright daylight. To address this gap and understand the correlation between performance and cognitive load, this study employs functional near-infrared spectroscopy (fNIRS) and eye-tracking data, including fixation duration and gaze direction, during simulated driving tasks in low visibility conditions, inducing various mental workloads. The first stage involves the statistical estimation of useful features from fNIRS and eye-tracking data. ANOVA will be applied to the signals to identify significant channels from fNIRS signals. Optimal features from fNIRS, eye-tracking and vehicle dynamics are then combined in one chunk as input to the CNN and LSTM model to predict workload variations. The proposed CNN-LSTM model achieved 99% accuracy with neurological data and 89% with vehicle dynamics to predict cognitive load, indicating potential for real-time assessment of driver mental state and guide designers for the development of safe adaptive systems.",arxiv,llm,0.980,unreviewed,,doi:10.48550/arxiv.2408.06349
discarded,"A Comparative Study on Textual Saliency of Styles from Eye Tracking, Annotations, and Language Models",Karin de Langis; Dongyeop Kang,2022,cs.CL,10.48550/arXiv.2212.09873,http://arxiv.org/abs/2212.09873v2,off-topic-false-hit,"There is growing interest in incorporating eye-tracking data and other implicit measures of human language processing into natural language processing (NLP) pipelines. The data from human language processing contain unique insight into human linguistic understanding that could be exploited by language models. However, many unanswered questions remain about the nature of this data and how it can best be utilized in downstream NLP tasks. In this paper, we present eyeStyliency, an eye-tracking dataset for human processing of stylistic text (e.g., politeness). We develop a variety of methods to derive style saliency scores over text using the collected eye dataset. We further investigate how this saliency data compares to both human annotation methods and model-based interpretability metrics. We find that while eye-tracking data is unique, it also intersects with both human annotations and model-based importance scores, providing a possible bridge between human- and machine-based perspectives. We propose utilizing this type of data to evaluate the cognitive plausibility of models that interpret style. Our eye-tracking data and processing code are publicly available.",arxiv,llm,0.980,unreviewed,,doi:10.48550/arxiv.2212.09873
